Date,Open,High,Low,Close,Volume,Market Cap
"Sep 01, 2014",477.79,485.31,471.91,474.88,20432e3,631312e4
"Aug 31, 2014",502.9,504.88,474.81,477.76,44632300,664263e4
"Aug 30, 2014",508.59,509.31,501.64,504.25,9424070,671542e4
"Aug 29, 2014",508.43,511.69,503.82,508.52,17624800,671108e4
"Aug 28, 2014",510.88,516.16,506.88,507.81,19862e3,674132e4
"Aug 27, 2014",512.19,520.71,510.92,511.15,22648500,675634e4
"Aug 26, 2014",502.54,512.69,502.54,511.57,23235100,662697e4
"Aug 25, 2014",508.22,508.22,499.23,502.5,18356700,670009e4
"Aug 24, 2014",498.29,512.89,497.35,508.29,19441700,65673e5
"Aug 23, 2014",513.39,514.3,492.11,498.07,25171900,676434e4
"Aug 22, 2014",517.58,521.48,501.27,514.04,36563900,681746e4
"Aug 21, 2014",510.45,531.9,510.45,517.24,49444200,672141e4
"Aug 20, 2014",485.07,518.28,467.51,511.98,46527600,638523e4
"Aug 19, 2014",461.48,485.71,455.54,485.25,38422400,607252e4
"Aug 18, 2014",491.51,499.37,443.85,461.46,50783800,646521e4
"Aug 17, 2014",519.14,520.19,483.63,491.8,24300900,682652e4
"Aug 16, 2014",497.83,521.48,487.74,519.71,22832500,654425e4
"Aug 15, 2014",511.14,518.18,487.93,497.01,25598300,671715e4
"Aug 14, 2014",546.18,546.24,498.73,505.97,35803900,717519e4
"Aug 13, 2014",570.38,573.03,532.67,546.66,25777500,749099e4
"Aug 12, 2014",576.51,576.95,566.6,569.64,13978200,756907e4
"Aug 11, 2014",591.28,591.51,574.05,576.37,14764200,776029e4
"Aug 10, 2014",589.17,594.46,587.94,591.06,7555310,773e7
"Aug 09, 2014",592.47,592.47,587.63,589.37,7922070,777055e4
"Aug 08, 2014",588.88,598.12,588.79,592.58,11072e3,772109e4
"Aug 07, 2014",584.65,591.1,584.05,588.87,11131400,766329e4
"Aug 06, 2014",585.95,587.49,583.1,584.65,14497900,767804e4
"Aug 05, 2014",589.01,589.87,584.1,585.44,10790800,771612e4
"Aug 04, 2014",586.23,591.95,583.74,588.78,9867570,767785e4
"Aug 03, 2014",588.89,589.15,581.65,586.67,9917990,771042e4
"Aug 02, 2014",594.9,594.91,586.15,589.33,8359080,778662e4
"Aug 01, 2014",586.2,597.92,583.63,594.92,18215900,76705e5
"Jul 31, 2014",567.37,586.24,564.51,586.24,22467900,742187e4
"Jul 30, 2014",584.74,585.12,564.9,567.29,14898800,764663e4
"Jul 29, 2014",585.55,588.38,581.7,584.73,11275400,765504e4
"Jul 28, 2014",594.14,594.57,575.18,585.69,19316400,776504e4
"Jul 27, 2014",595.67,598.94,593.43,593.85,7774230,778283e4
"Jul 26, 2014",601.54,602.09,593.96,595.81,10752900,785751e4
"Jul 25, 2014",601.51,607.07,597.23,601.09,12279500,785466e4
"Jul 24, 2014",619.5,620.43,595.57,601.73,20917200,808729e4
"Jul 23, 2014",621.12,624.43,618.29,619.41,11056600,810626e4
"Jul 22, 2014",622.27,624.3,620.96,621.55,9602880,811906e4
"Jul 21, 2014",623.95,624.09,619.11,622.21,10711900,813852e4
"Jul 20, 2014",628.56,628.56,622.77,623.9,5760120,819621e4
"Jul 19, 2014",629.17,629.17,624.6,628.51,7222030,820134e4
"Jul 18, 2014",622.37,629.21,620.47,628.78,14158100,811006e4
"Jul 17, 2014",616.54,626.29,608.4,623.09,16576700,803144e4
"Jul 16, 2014",622.01,623.09,615.33,616.8,13182400,810051e4
"Jul 15, 2014",620,625.14,619.63,621.59,10873200,807177e4
"Jul 14, 2014",626.56,627.34,617.32,619.32,12706800,815514e4
"Jul 13, 2014",634.22,634.73,624.91,626.5,11291e3,825224e4
"Jul 12, 2014",631.88,636.66,626.98,633.71,13329e3,821937e4
"Jul 11, 2014",616.66,632.09,615.77,632,16467100,8019e6
"Jul 10, 2014",624.83,626.12,612.35,616.76,15880700,812283e4
"Jul 09, 2014",625.22,627,622.6,624.51,9819150,812537e4
"Jul 08, 2014",622.57,626.7,620.91,624.82,10005500,808859e4
"Jul 07, 2014",635.46,637.16,617.01,624.09,17813600,825371e4
"Jul 06, 2014",631.77,638.65,631.16,635.81,1008e4,820353e4
"Jul 05, 2014",629.95,633.22,628,631.46,9105940,817749e4
"Jul 04, 2014",644.65,648.43,629.4,630.69,22237200,836557e4
"Jul 03, 2014",650.77,650.77,641.3,645.16,18949e3,844277e4
"Jul 02, 2014",641.04,656.68,638.34,650.88,25768200,831431e4
"Jul 01, 2014",641.39,657.86,640.11,640.81,38446300,831677e4
"Jun 30, 2014",602.62,645.15,599.88,639.8,46422400,781205e4
"Jun 29, 2014",596.33,604.08,596.16,602.72,8897470,772819e4
"Jun 28, 2014",599.08,604.47,595.92,596.55,13398100,776163e4
"Jun 27, 2014",581.3,600.12,579.88,597.26,20814600,752784e4
"Jun 26, 2014",566.14,581.63,564.73,581.14,14655900,732911e4
"Jun 25, 2014",581.81,583.6,565.63,566.34,20687700,752926e4
"Jun 24, 2014",593.97,596.97,582.36,582.36,14144900,768385e4
"Jun 23, 2014",602.16,603.21,586.34,593.98,14053800,778716e4
"Jun 22, 2014",595.9,606,594.63,602.27,10877700,770356e4
"Jun 21, 2014",593.68,599.46,587.74,594.99,9256290,767203e4
"Jun 20, 2014",597.4,599.75,587.76,594.15,18134100,771737e4
"Jun 19, 2014",608.07,612.24,597.02,598.07,12803800,785265e4
"Jun 18, 2014",609.77,615.88,604.4,607.96,17862e3,787215e4
"Jun 17, 2014",591.59,610.89,590.4,610.86,18597300,763471e4
"Jun 16, 2014",592.65,608.72,587.07,592.19,28677500,764565e4
"Jun 15, 2014",575.93,592.94,554.89,592.94,23580900,74272e5
"Jun 14, 2014",600.75,601.27,549.82,577.36,38481200,774458e4
"Jun 13, 2014",585.7,615.14,585.7,600.16,35700700,754817e4
"Jun 12, 2014",633.43,638.11,573.27,586.95,50818800,816059e4
"Jun 11, 2014",653.19,657.04,632.55,633.02,25163800,841278e4
"Jun 10, 2014",650.04,659.62,646.56,653.15,17913400,836955e4
"Jun 09, 2014",655.64,657.7,644.39,649.16,19065400,843907e4
"Jun 08, 2014",654.99,658.88,653.47,656.14,8614190,842853e4
"Jun 07, 2014",653.52,656.94,644.91,654.97,15855300,840705e4
"Jun 06, 2014",659.28,661.37,652.3,653.7,18680100,847887e4
"Jun 05, 2014",641.07,663.53,640.09,659.26,29621300,824223e4
"Jun 04, 2014",666.77,668.56,624.09,641.61,37731500,856966e4
"Jun 03, 2014",660.55,674.11,650.78,667.61,40653700,848673e4
"Jun 02, 2014",629.64,665.5,618.75,660.62,45450200,808663e4
"Jun 01, 2014",623.69,671.51,619.91,630.23,45259100,800745e4
"May 31, 2014",615.69,624.72,604.47,623.68,15107100,79024e5
"May 30, 2014",568.18,618.46,568.16,615.33,31985400,729024e4
"May 29, 2014",576.33,577.1,561.6,568.18,18707800,739282e4
"May 28, 2014",571.91,578.62,564.09,577.06,19289e3,733377e4
"May 27, 2014",582.59,589.52,554.43,571.24,38032e3,746862e4
"May 26, 2014",571.39,588.39,565.33,583.42,29959800,732287e4
"May 25, 2014",525.23,576.48,525.23,571.59,47010300,672912e4
"May 24, 2014",521.05,525.17,516.28,525.14,11499300,66736e5
"May 23, 2014",525.72,541.96,520.08,520.22,34934700,673116e4
"May 22, 2014",492.05,525.36,490.19,524.58,33086500,629799e4
"May 21, 2014",485.8,494.37,483.49,491.77,14626e3,621588e4
"May 20, 2014",446.31,491.44,446.01,485.72,40327500,570856e4
"May 19, 2014",446.08,447.56,443.1,446.18,6242620,570376e4
"May 18, 2014",448.7,449.77,444.78,446.26,2857830,57354e5
"May 17, 2014",448.12,451.98,447.3,448.9,2945790,572599e4
"May 16, 2014",447.39,450.66,444.96,448.06,6475100,571464e4
"May 15, 2014",444.14,449.8,443.63,447.25,7362980,567121e4
"May 14, 2014",440.59,446.66,440.5,443.97,9472960,562431e4
"May 13, 2014",441.53,441.98,436.97,440.67,7682670,563451e4
"May 12, 2014",438.3,442.26,434.23,441.46,7383770,559152e4
"May 11, 2014",453.92,455.34,433.4,438.89,12251700,578901e4
"May 10, 2014",450.46,455.77,448.47,454.43,6682600,574283e4
"May 09, 2014",440.18,452.69,440.14,449.46,10347900,560993e4
"May 08, 2014",438.68,448.4,438.14,440.17,9446580,558899e4
"May 07, 2014",429.34,446.13,428.45,438.82,18332200,546831e4
"May 06, 2014",433.36,448.04,423.25,428.96,12507300,551746e4
"May 05, 2014",434.78,440.97,427.62,433.48,10004800,553414e4
"May 04, 2014",438.52,439.77,430.05,436.4,5621260,558003e4
"May 03, 2014",449.4,449.4,430.68,437.76,9849640,571696e4
"May 02, 2014",457.36,457.93,443.4,449.38,10394200,581639e4
"May 01, 2014",447.63,460.61,447.63,457.76,12871800,569067e4
"Apr 30, 2014",446.89,451.1,436.7,447.64,15244900,567968e4
"Apr 29, 2014",439.98,451.64,435.18,447.21,16401400,559003e4
"Apr 28, 2014",430.72,447.53,422.94,440.29,23876600,547065e4
"Apr 27, 2014",457.24,459.33,436.39,436.39,10949500,580553e4
"Apr 26, 2014",461.7,464.54,449.1,458.6,12214600,586033e4
"Apr 25, 2014",500.09,500.3,442.95,461.45,46856500,634523e4
"Apr 24, 2014",490.82,500.46,482.95,500.46,13009400,622586e4
"Apr 23, 2014",488.36,493.25,485.82,491.3,9814530,619256e4
"Apr 22, 2014",495.45,503.22,487.58,487.92,11670900,628064e4
"Apr 21, 2014",497.74,510.57,493.2,495.77,15171400,630746e4
"Apr 20, 2014",501.75,510.87,490.84,498.17,12103100,635607e4
"Apr 19, 2014",479.58,503.56,470.56,501.56,19588200,607334e4
"Apr 18, 2014",495.8,498.6,472.74,479.64,19042400,62767e5
"Apr 17, 2014",529.07,533.52,484.87,495.96,34025500,669565e4
"Apr 16, 2014",522.18,542.38,502.78,527.39,56480100,660646e4
"Apr 15, 2014",458.37,519,453.54,515.59,49561e3,579707e4
"Apr 14, 2014",414.83,469.75,407.37,458.79,50730200,524435e4
"Apr 13, 2014",421.46,427.4,395.25,414.06,22493500,532623e4
"Apr 12, 2014",420.89,439.61,415.79,421.12,19226500,531731e4
"Apr 11, 2014",363.71,429.77,351.27,420.95,62562800,45934e5
"Apr 10, 2014",442.26,443.37,358.73,365.18,55868300,558367e4
"Apr 09, 2014",453.18,455.73,441.93,442.73,13204400,571973e4
"Apr 08, 2014",447.61,457.42,446.11,453.09,10921600,5648e6
"Apr 07, 2014",461.47,462.56,445.12,449.42,15616600,582116e4
"Apr 06, 2014",463.4,466.32,452.97,460.5,10241400,584367e4
"Apr 05, 2014",446.68,463.57,444.2,461.91,13404500,563089e4
"Apr 04, 2014",445.66,454.65,429.09,447.53,22925500,561598e4
"Apr 03, 2014",436.44,449.56,414.89,444.72,40765500,549755e4
"Apr 02, 2014",479.14,495.05,431.27,437.14,49647600,603297e4
"Apr 01, 2014",457,495.34,457,478.38,35685800,575228e4
"Mar 31, 2014",462.3,483.02,443.37,457,28254e3,581691e4
"Mar 30, 2014",492.37,492.37,444.18,460.27,42958300,619356e4
"Mar 29, 2014",501.71,504.86,489.73,491.17,11147100,630889e4
"Mar 28, 2014",477.14,526.02,473.23,495.67,58828300,599785e4
"Mar 27, 2014",580.26,580.56,471.24,471.24,62225400,729152e4
"Mar 26, 2014",583.48,590.03,570.96,580.83,16401100,732972e4
"Mar 25, 2014",585.03,585.44,572.61,583.92,14020100,734681e4
"Mar 24, 2014",562.51,586.56,551.77,583.41,22706900,706138e4
"Mar 23, 2014",565.76,570.24,560.88,561.27,9288400,709923e4
"Mar 22, 2014",571.18,572.55,554.39,565.04,17360700,716477e4
"Mar 21, 2014",588.29,604.59,561.81,571.49,38414100,737671e4
"Mar 20, 2014",609.75,609.75,587.49,588.77,20572900,764291e4
"Mar 19, 2014",613.9,622,609.1,609.89,14228900,769245e4
"Mar 18, 2014",621.84,622.39,603.8,614.83,24011500,778981e4
"Mar 17, 2014",630.92,632.68,616.86,622.37,14648200,790104e4
"Mar 16, 2014",636.5,637.52,628.11,631.11,5277290,79682e5
"Mar 15, 2014",629.37,639.14,627.3,636.12,4342080,787636e4
"Mar 14, 2014",638.14,639.53,627.21,628.8,11913800,798398e4
"Mar 13, 2014",633.62,644.2,630.85,638.14,11634900,792486e4
"Mar 12, 2014",631.91,648.03,629.51,632.1,18621200,79006e5
"Mar 11, 2014",627.95,638.42,618.84,634.11,11732500,784845e4
"Mar 10, 2014",636.33,644.76,615.02,627.79,20639800,795082e4
"Mar 09, 2014",616.31,643.95,612.35,636.96,15396500,769791e4
"Mar 08, 2014",629.66,635.14,604.46,617.45,18654200,786201e4
"Mar 07, 2014",664.31,665.34,616.35,629.15,34150800,82919e5
"Mar 06, 2014",664.52,669.77,649.79,663.86,16068100,829165e4
"Mar 05, 2014",666.24,674.28,646.28,665.51,22461900,831051e4
"Mar 04, 2014",668.24,696.22,655.68,666.78,55344600,833295e4
"Mar 03, 2014",562.56,702.91,560.52,667.76,96056900,701306e4
"Mar 02, 2014",567.23,570.48,553.27,559.79,7950760,706929e4
"Mar 01, 2014",549.92,573.38,539.29,565.61,18668100,685159e4
"Feb 28, 2014",579.7,584.14,545.17,549.26,28076100,721999e4
"Feb 27, 2014",581.65,594.05,566.62,578.77,25540800,724156e4
"Feb 26, 2014",537.04,603.8,532.58,582.69,64642700,668368e4
"Feb 25, 2014",540.24,541.38,420.41,538.71,126314e3,672133e4
"Feb 24, 2014",606.04,607.61,538.7,546.32,57893900,753708e4
"Feb 23, 2014",606.47,639.91,599.7,605.82,31434400,753989e4
"Feb 22, 2014",574.24,614.48,558.58,605.42,31254e3,71366e5
"Feb 21, 2014",556.88,582.96,530.47,574.16,47308100,691873e4
"Feb 20, 2014",623.09,627.73,556.14,556.14,46905e3,773858e4
"Feb 19, 2014",625.97,631.77,618.7,623.03,13897800,777121e4
"Feb 18, 2014",627.16,645.76,612.54,626.6,20015100,778343e4
"Feb 17, 2014",614.23,656.95,607.31,626.27,31948400,762058e4
"Feb 16, 2014",651.3,665.1,584.17,616.63,40061700,807734e4
"Feb 15, 2014",660.9,661.84,632.84,650.92,26709200,819329e4
"Feb 14, 2014",601.17,691.72,541.04,661.99,102506e3,744994e4
"Feb 13, 2014",651.08,657.99,601.91,605.24,38588100,806555e4
"Feb 12, 2014",672.38,672.9,643.04,651.72,25367600,832642e4
"Feb 11, 2014",683.5,712.46,636.66,672.17,72745200,846132e4
"Feb 10, 2014",681.32,703.71,550.5,681.03,112758e3,843168e4
"Feb 09, 2014",671.46,712.27,655.25,682.9,39311400,830734e4
"Feb 08, 2014",699.57,721.82,661.87,673.92,38742600,865193e4
"Feb 07, 2014",783.2,783.2,654.35,712.4,113643e3,968319e4
"Feb 06, 2014",815.59,819.81,770.59,781.55,50108700,100799e5
"Feb 05, 2014",829.96,837.32,811.91,811.91,22395100,102541e5
"Feb 04, 2014",823.77,840.17,820.94,827.96,16609700,10174e6
"Feb 03, 2014",824.08,826.48,807.22,823.83,13940100,101741e5
"Feb 02, 2014",832.9,844.72,820.67,825.37,11300900,102792e5
"Feb 01, 2014",828.61,853.52,827.11,832.58,19668700,102223e5
"Jan 31, 2014",818.43,831.87,812.6,829.92,17107900,100929e5
"Jan 30, 2014",826.02,830.5,799.06,819.03,29918200,101829e5
"Jan 29, 2014",809.96,836.87,809.85,826,17984400,998185e4
"Jan 28, 2014",774.02,832.5,766.98,812.51,44875500,953595e4
"Jan 27, 2014",884.6,893,757.11,771.39,49233600,108944e5
"Jan 26, 2014",853.68,897.02,844.86,885.28,32224300,105104e5
"Jan 25, 2014",796.24,861.45,792.96,853.61,24303900,979992e4
"Jan 24, 2014",822.43,822.43,783.58,797.07,34912e3,101184e5
"Jan 23, 2014",845.46,851.57,819.32,822.04,15607100,10398e6
"Jan 22, 2014",867.21,870.15,837.36,845.59,18453700,106614e5
"Jan 21, 2014",869.65,881.2,855.93,863.91,18997300,106877e5
"Jan 20, 2014",871.39,886.39,853.87,870.2,27652700,107048e5
"Jan 19, 2014",839.66,870.96,825.53,870.96,24365700,103115e5
"Jan 18, 2014",816.07,841.49,816.07,840,18052700,100182e5
"Jan 17, 2014",834.49,842.91,797.63,814.64,39031700,102412e5
"Jan 16, 2014",860.29,866.16,835.63,835.63,19149300,105538e5
"Jan 15, 2014",833.12,872.81,830.86,860.9,28107200,102167e5
"Jan 14, 2014",843.17,855.69,825.66,833.27,20829800,103365e5
"Jan 13, 2014",860.19,861.29,806.05,841.2,45580900,105415e5
"Jan 12, 2014",919.6,928.52,851.17,863.22,39623500,112648e5
"Jan 11, 2014",867.32,921.48,861.72,913.95,44754200,106199e5
"Jan 10, 2014",846.69,871.19,822.6,868.48,31876800,103633e5
"Jan 09, 2014",841.47,864.36,804.14,846.86,59998600,102951e5
"Jan 08, 2014",795.99,870.68,776.18,842.72,74175600,97348e5
"Jan 07, 2014",946.49,965.74,802,802,81311700,115714e5
"Jan 06, 2014",936.05,1017.12,905.71,953.29,85565700,114104e5
"Jan 05, 2014",858.55,952.4,854.52,933.53,72898500,104657e5
"Jan 04, 2014",823.27,859.51,801.67,859.51,38005e3,100356e5
"Jan 03, 2014",802.85,834.15,789.12,818.72,37810100,978668e4
"Jan 02, 2014",773.44,820.31,767.21,802.39,38489500,942818e4
"Jan 01, 2014",754.97,775.35,754.97,771.4,22489400,920303e4
"Dec 31, 2013",760.32,760.58,738.17,754.01,20897300,926824e4
"Dec 30, 2013",741.35,766.6,740.24,756.13,20707700,9037e6
"Dec 29, 2013",728.05,748.61,714.44,745.05,19011300,88726e5
"Dec 28, 2013",737.98,747.06,705.35,727.83,32505800,899085e4
"Dec 27, 2013",763.28,777.51,713.6,735.07,46862700,929557e4
"Dec 26, 2013",683.94,777.75,683.94,761.98,NA,832627e4
"Dec 25, 2013",666.31,682.7,649.48,682.21,NA,810893e4
"Dec 24, 2013",672.36,684.39,645.71,665.58,NA,817973e4
"Dec 23, 2013",613.06,680.91,611.04,673.41,NA,745567e4
"Dec 22, 2013",601.78,666.74,585.64,617.18,NA,731594e4
"Dec 21, 2013",619.9,654.27,579.17,605.66,NA,753374e4
"Dec 20, 2013",694.22,729.16,595.33,625.32,NA,843387e4
"Dec 19, 2013",519.06,707.23,502.89,691.96,NA,630297e4
"Dec 18, 2013",678.2,679.32,420.51,522.7,NA,823204e4
"Dec 17, 2013",706.37,754.83,630.88,682.12,NA,857039e4
"Dec 16, 2013",880.33,882.25,668.25,705.97,NA,106766e5
"Dec 15, 2013",875.29,886.16,825,876.12,NA,106116e5
"Dec 14, 2013",899.85,904.65,858.36,872.6,NA,109049e5
"Dec 13, 2013",874.98,941.79,860.05,892.58,NA,105997e5
"Dec 12, 2013",882.78,901.94,844.95,873.26,NA,106906e5
"Dec 11, 2013",989.07,1001.58,834.23,878.48,NA,119737e5
"Dec 10, 2013",892.32,997.23,892.32,988.51,NA,107982e5
"Dec 09, 2013",793.8,921.93,780.9,893.19,NA,960248e4
"Dec 08, 2013",697.31,802.51,670.88,795.87,NA,843186e4
"Dec 07, 2013",835.32,854.64,640.22,698.23,NA,100966e5
"Dec 06, 2013",1042.38,1042.38,829.45,829.45,NA,125939e5
"Dec 05, 2013",1152.73,1154.36,897.11,1045.11,NA,139223e5
"Dec 04, 2013",1077.58,1156.12,1070.16,1151.17,NA,1301e7
"Dec 03, 2013",1046.4,1096,1011.21,1078.28,NA,126283e5
"Dec 02, 2013",951.42,1055.42,938.41,1043.33,NA,114783e5
"Dec 01, 2013",1128.92,1133.08,801.82,955.85,NA,136143e5
"Nov 30, 2013",1129.37,1156.14,1106.61,1129.43,NA,136147e5
"Nov 29, 2013",1042.01,1146.97,1000.64,1131.97,NA,125571e5
"Nov 28, 2013",1003.38,1077.56,962.17,1031.95,NA,12087e6
"Nov 27, 2013",923.85,1001.96,891.68,1001.96,NA,111249e5
"Nov 26, 2013",805.73,928.54,800.8,928.1,NA,969936e4
"Nov 25, 2013",773.02,810.68,754.43,799.11,NA,930227e4
"Nov 24, 2013",795.63,807.36,722.87,774.25,NA,957099e4
"Nov 23, 2013",771.7,844.97,771.7,797.82,NA,927985e4
"Nov 22, 2013",724.07,780.85,668.13,771.44,NA,870397e4
"Nov 21, 2013",594.32,733.4,577.29,722.43,NA,714203e4
"Nov 20, 2013",577.98,599.65,448.45,590.83,NA,69433e5
"Nov 19, 2013",712.76,806.11,456.39,584.61,NA,855955e4
"Nov 18, 2013",496.58,703.78,494.94,703.56,NA,59615e5
"Nov 17, 2013",440.96,500.58,440.24,492.11,NA,529173e4
"Nov 16, 2013",417.28,450.26,415.57,440.22,NA,500553e4
"Nov 15, 2013",419.41,437.89,396.11,417.95,NA,502934e4
"Nov 14, 2013",406.41,425.9,395.19,420.2,NA,48716e5
"Nov 13, 2013",360.97,414.05,359.8,407.37,NA,43254e5
"Nov 12, 2013",343.06,362.81,342.8,360.33,NA,410906e4
"Nov 11, 2013",325.41,351.27,311.78,342.44,NA,389613e4
"Nov 10, 2013",348.82,350.7,277.24,326.62,NA,417493e4
"Nov 09, 2013",338.58,370.82,319.71,339.11,NA,405112e4
"Nov 08, 2013",297.85,338.66,296.93,338.11,NA,356279e4
"Nov 07, 2013",261.68,304.17,261.55,296.41,NA,312919e4
"Nov 06, 2013",244.78,263,244.78,262.5,NA,29261e5
"Nov 05, 2013",229.21,250.66,226.22,245.24,NA,273898e4
"Nov 04, 2013",214.66,231.01,213.94,229.1,NA,256407e4
"Nov 03, 2013",205.99,215.05,203.99,215.05,NA,245952e4
"Nov 02, 2013",205.81,207.76,201.65,206.22,NA,245633e4
"Nov 01, 2013",203.9,206.65,202.13,206.18,NA,243247e4
"Oct 31, 2013",199.83,205.18,198.85,204,NA,238287e4
"Oct 30, 2013",204.39,209.16,199.97,199.97,NA,243624e4
"Oct 29, 2013",198.55,204.79,198.55,204.39,NA,236584e4
"Oct 28, 2013",196.21,198.62,192.06,198.55,NA,23371e5
"Oct 27, 2013",176.6,196.44,176.6,196.44,NA,210273e4
"Oct 26, 2013",187.45,188.41,175.75,177.32,NA,223107e4
"Oct 25, 2013",197.69,198.87,168.5,186.69,NA,235178e4
"Oct 24, 2013",214.3,217.42,168.52,198.23,NA,254823e4
"Oct 23, 2013",193.36,213.62,192.38,213.62,NA,229816e4
"Oct 22, 2013",182.65,196.27,182.65,193.76,NA,216975e4
"Oct 21, 2013",174.8,184.82,174.8,182.21,NA,207558e4
"Oct 20, 2013",171.66,174.91,168.95,174.61,NA,203744e4
"Oct 19, 2013",155.91,177.48,155.7,172.42,NA,184963e4
"Oct 18, 2013",146.37,155.96,145.57,155.96,NA,173575e4
"Oct 17, 2013",142.41,147.42,142.41,146.25,NA,16882e5
"Oct 16, 2013",145.65,152.23,142.43,142.55,NA,172584e4
"Oct 15, 2013",140.77,145.39,139.13,145.24,NA,16671e5
"Oct 14, 2013",139.27,144.12,138.9,140.52,NA,164847e4
"Oct 13, 2013",135.19,138.66,134.55,138.13,NA,159943e4
"Oct 12, 2013",130.9,135.66,130.56,135.19,NA,154797e4
"Oct 11, 2013",130.75,131.81,129.64,130.9,NA,15456e5
"Oct 10, 2013",130.67,131.5,129.26,130.59,NA,154402e4
"Oct 09, 2013",125.85,131.75,125.58,130.69,NA,148651e4
"Oct 08, 2013",126.74,127.47,124.71,126,NA,14965e5
"Oct 07, 2013",129.43,130.27,126.36,126.94,NA,152776e4
"Oct 06, 2013",128.36,129.66,126.15,129,NA,151454e4
"Oct 05, 2013",128.63,130.44,128.03,128.55,NA,151702e4
"Oct 04, 2013",123.41,130.09,123.41,129.01,NA,14549e5
"Oct 03, 2013",114.45,123.63,111.82,123.63,NA,13487e5
"Oct 02, 2013",132.05,133.59,102.25,114.13,NA,155547e4
"Oct 01, 2013",132.68,134.63,131.55,132.18,NA,156227e4
"Sep 30, 2013",137.15,138.35,130.27,133,NA,161435e4
"Sep 29, 2013",134.9,140.61,134.71,137.34,NA,158729e4
"Sep 28, 2013",133.77,135.63,132.56,134.78,NA,15734e5
"Sep 27, 2013",128.94,134.74,128.49,133.78,NA,151602e4
"Sep 26, 2013",128.21,134.93,127.32,128.38,NA,150692e4
"Sep 25, 2013",127.38,129.69,127.33,128.22,NA,149651e4
"Sep 24, 2013",126.05,127.46,125.39,127.25,NA,148021e4
"Sep 23, 2013",128.98,132.72,125.66,125.95,NA,151394e4
"Sep 22, 2013",127.87,133.94,126.59,129.12,NA,150026e4
"Sep 21, 2013",126.95,128.61,126.24,127.43,NA,148887e4
"Sep 20, 2013",129.7,135.62,126.68,127.04,NA,152047e4
"Sep 19, 2013",131.37,131.77,128.45,129.65,NA,153943e4
"Sep 18, 2013",131.71,133.2,130.54,131.47,NA,154287e4
"Sep 17, 2013",131.59,132.76,124.89,131.66,NA,154088e4
"Sep 16, 2013",130.86,132.72,129.77,131.72,NA,153182e4
"Sep 15, 2013",129.4,131.44,128.26,130.37,NA,151414e4
"Sep 14, 2013",135.01,135.85,128.87,129.22,NA,157905e4
"Sep 13, 2013",132.83,137.58,132.27,134.98,NA,155288e4
"Sep 12, 2013",135.55,136.08,131.81,133.13,NA,158396e4
"Sep 11, 2013",125.89,137.83,123.27,135.25,NA,147045e4
"Sep 10, 2013",127.27,129.74,125.9,125.91,NA,148596e4
"Sep 09, 2013",121.86,129.06,119.75,127.11,NA,142218e4
"Sep 08, 2013",124.13,124.72,120.49,121.66,NA,144818e4
"Sep 07, 2013",118.89,125.94,118.46,124.15,NA,138661e4
"Sep 06, 2013",126.49,127.34,119.15,119.15,NA,147467e4
"Sep 05, 2013",126.76,131.44,121.83,126.43,NA,147725e4
"Sep 04, 2013",136.53,144.5,123.61,126.74,NA,159055e4
"Sep 03, 2013",135.61,138.34,133,136.77,NA,157918e4
"Sep 02, 2013",138.63,146.5,134.89,135.85,NA,16136e5
"Sep 01, 2013",135.14,145.81,134.81,138.34,NA,157223e4
"Aug 31, 2013",133.09,140.89,132.72,135.35,NA,154764e4
"Aug 30, 2013",122.35,135.75,120.99,133.49,NA,142212e4
"Aug 29, 2013",122.62,123.7,122.21,122.39,NA,142468e4
"Aug 28, 2013",126.48,127.32,122.62,122.62,NA,146896e4
"Aug 27, 2013",120.07,127.24,120.07,126.5,NA,139401e4
"Aug 26, 2013",122.11,122.75,119.93,120.06,NA,14172e5
"Aug 25, 2013",119.6,122.99,119.17,122.11,NA,138764e4
"Aug 24, 2013",118.51,121.39,118.02,120.05,NA,137442e4
"Aug 23, 2013",122,122,118.44,118.5,NA,141429e4
"Aug 22, 2013",123.3,123.5,120.6,121.15,NA,14287e5
"Aug 21, 2013",121.21,124.91,119.68,123.3,NA,140389e4
"Aug 20, 2013",119,123.01,117.51,121.2,NA,137773e4
"Aug 19, 2013",113.38,123.06,111.77,119,NA,131216e4
"Aug 18, 2013",112.75,114.69,112,113.5,NA,130432e4
"Aug 17, 2013",108.99,113.75,108.22,113.5,NA,126035e4
"Aug 16, 2013",110,112.3,108.52,108.99,NA,127147e4
"Aug 15, 2013",112.56,113.25,109,109.99,NA,130066e4
"Aug 14, 2013",109.56,115,108,112.56,NA,126545e4
"Aug 13, 2013",106.99,109.35,104.65,109,NA,123534e4
"Aug 12, 2013",105,108,103.5,106.64,NA,121179e4
"Aug 11, 2013",103,105.19,102.75,105,NA,118815e4
"Aug 10, 2013",102.8,103.9,102.41,103,NA,118531e4
"Aug 09, 2013",103.07,105.75,101.94,102.8,NA,118792e4
"Aug 08, 2013",106.75,106.75,101.26,103,NA,12291e5
"Aug 07, 2013",106.75,106.75,106.75,106.75,NA,12291e5
"Aug 06, 2013",106.72,107.38,105.56,106.75,NA,122844e4
"Aug 05, 2013",105.12,107.77,105,106.22,NA,120952e4
"Aug 04, 2013",104.95,105.95,103.52,105.14,NA,12071e5
